FIPS,PST045211,POP010210,POP050210,POP010200,AGE115210,AGE275210,AGE765210,SEX205210,RHI105210,RHI205210,RHI305210,RHI405210,RHI505210,RHI605210,RHI705210,RHI805210,POP715210,POP645210,POP815210,EDU635210,EDU685210,VET605210,LFE305210,HSG030210,HSG445210,HSG096210,HSG495210,HSD410210,HSD310210,INC910210,INC110210,PVY020210,BZA010209,BZA110209,BZA115209,NES010209,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030210,FED110209,LND110210,POP060210
12005,0,168852,13.9,148217,6.3,22.0,14.5,50.5,82.2,10.8,0.7,2.0,0.1,3.1,4.8,79.2,78.7,5.4,7.7,86.3,20.4,22640,20.9,99650,66.0,30.3,175500,68807,2.36,25033,47770,12.4,4510,54350,0.8,10956,15465,0.0,0.0,0.0,0.3,2.7,29.0,1254295,644966,2471968,15138,480359,309,2347564,758.46,222.6
12007,0,28520,9.3,26088,5.9,19.8,14.4,43.9,76.4,20.4,0.3,0.5,0.0,1.6,3.6,73.9,85.3,1.7,3.0,76.4,8.6,3210,24.6,11011,77.3,5.9,120500,8931,2.76,16997,41126,16.0,455,4321,5.0,1209,2106,0.0,0.0,0.0,0.0,0.0,0.0,0,0,215629,7436,37088,31,299076,293.96,97.0
12009,0,543376,14.1,476230,4.9,19.8,20.4,51.0,83.0,10.1,0.4,2.1,0.1,2.6,8.1,77.6,85.1,8.6,9.8,90.6,26.2,73906,23.6,269864,76.4,22.6,186900,220871,2.41,27606,49523,10.5,13005,165707,5.1,35202,45939,6.1,0.4,2.9,0.0,5.3,30.4,6767571,1852661,6593988,12339,855503,1144,8093391,1015.66,535.0
12011,0,1748066,7.7,1623018,5.9,22.4,14.3,51.6,63.1,26.7,0.3,3.2,0.1,2.9,25.1,43.5,83.7,30.9,36.6,87.1,29.6,103651,26.8,810388,69.3,48.5,247500,668898,2.57,28631,51694,12.3,55289,610674,-1.4,189413,237524,16.4,0.5,3.7,0.1,22.1,29.8,7160772,31411627,30886257,17680,4209090,1168,11920934,1209.79,1444.9
12013,0,14625,12.4,13017,6.2,21.4,15.4,45.6,80.8,13.8,1.1,0.5,0.1,2.4,5.2,77.7,82.0,3.6,6.4,74.1,11.6,1484,27.6,5999,73.9,5.4,89000,4765,2.60,15091,31699,21.1,216,1565,-17.8,736,1034,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64750,4791,9289,17,123279,567.33,25.8
12015,0,159978,13.0,141627,3.5,14.3,34.1,51.4,90.0,5.7,0.3,1.2,0.0,1.7,5.8,86.0,84.1,9.2,9.3,88.3,21.3,25981,23.5,100632,81.1,18.4,184900,71991,2.18,26938,45037,10.5,3539,40953,29.3,11126,13987,0.0,0.0,0.0,0.0,0.0,26.4,0,211715,1898114,12072,178021,425,1400977,680.28,235.2
12017,0,141236,19.6,118085,3.9,15.9,31.9,51.6,93.0,2.8,0.3,1.4,0.0,1.6,4.7,89.6,87.4,5.3,6.5,85.0,16.5,22409,25.6,78026,84.6,5.4,141800,59974,2.31,22551,37933,14.4,2718,24719,-12.3,8777,12451,2.5,0.0,0.0,0.0,0.0,30.9,0,0,1405565,10051,109681,199,1275549,581.70,242.8
12019,0,190865,35.5,140814,6.2,26.3,11.7,51.0,81.8,9.9,0.5,2.9,0.1,2.9,7.7,77.2,84.3,5.9,9.3,90.3,23.8,26552,32.1,75478,78.3,10.6,189700,67493,2.73,26872,61185,8.5,3616,36229,15.8,10902,15242,6.3,0.0,4.2,0.0,4.5,28.8,0,394349,2005718,10997,213775,551,1095350,604.36,315.8
12021,0,321520,27.9,251377,5.2,19.5,26.4,50.7,83.9,6.6,0.3,1.1,0.0,1.9,25.9,65.7,85.7,23.6,30.6,84.8,30.8,32535,23.6,197298,76.5,48.0,357400,119517,2.63,37046,58106,12.2,9860,101535,10.1,29718,38309,3.3,0.0,1.8,0.0,15.5,26.8,606697,1649037,5186468,16546,1037152,1259,1977185,1998.32,160.9
12023,0,67531,19.5,56513,6.3,22.5,15.4,48.2,77.9,17.5,0.5,0.9,0.1,1.9,4.9,74.7,79.4,3.3,5.8,82.0,14.9,8563,21.3,28636,71.5,8.2,134300,24177,2.62,19366,38214,15.6,1356,17039,12.3,3549,5089,5.7,0.0,0.0,0.0,3.4,24.7,351463,478597,862158,12692,103321,84,627409,797.57,84.7
12027,0,34862,8.2,32209,6.5,22.5,17.9,43.4,66.2,12.7,0.4,0.5,0.0,2.4,29.9,56.1,84.0,19.6,28.5,67.5,11.6,2957,24.7,14590,78.5,9.9,114100,10656,2.91,15989,35979,26.9,457,4902,-5.3,1419,1899,0.0,0.0,0.0,0.0,0.0,24.0,0,0,280786,8001,24311,96,239640,637.06,54.7
12029,0,16422,18.8,13827,5.3,19.1,19.3,46.2,88.8,8.4,0.4,0.3,0.0,1.5,3.1,86.6,89.4,2.6,3.7,72.6,6.2,1942,23.2,9319,81.6,1.4,98200,4909,3.22,17066,32312,15.5,179,1337,-5.1,828,919,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49120,3303,7395,18,129524,705.05,23.3
12031,0,864263,11.0,778879,6.9,23.5,11.1,51.5,60.9,29.5,0.4,4.2,0.1,2.9,7.6,56.6,80.0,9.0,12.6,87.2,24.9,86673,23.4,388486,63.1,28.4,175900,330276,2.54,25854,49463,14.2,23830,408297,3.6,54214,69495,14.1,0.3,4.9,0.0,6.3,29.8,11222050,17205787,13316700,15688,1719352,1501,8833185,762.19,1133.9
12033,0,297619,1.1,294410,6.3,21.6,14.4,50.6,68.9,22.9,0.9,2.7,0.1,3.2,4.7,66.2,78.6,5.9,8.2,86.7,23.4,37381,21.8,136703,67.4,22.6,148600,113313,2.44,23474,43573,16.4,6671,98136,-7.9,17648,24187,9.5,0.0,3.7,0.1,2.4,30.6,2117030,1838916,4055667,13404,493882,973,3569596,656.46,453.4
12035,0,95696,92.0,49832,5.0,19.9,24.5,51.9,82.3,11.4,0.3,2.1,0.1,2.3,8.6,76.1,87.4,12.1,15.0,90.2,22.0,11871,24.4,48595,81.1,9.4,219100,36182,2.52,24939,48090,11.9,1781,16572,65.4,7075,9695,0.0,0.0,0.0,0.0,0.0,0.0,235664,0,684121,7766,114760,278,667716,485.46,197.1
12037,0,11549,4.4,11057,5.1,17.1,17.4,42.4,82.6,13.8,0.5,0.2,0.1,1.7,4.6,79.6,80.1,3.1,6.9,78.3,18.8,1536,20.3,8652,65.6,15.2,177000,4699,2.19,21005,36490,25.6,324,1986,-12.6,1298,1758,0.0,0.0,0.0,0.0,0.0,0.0,0,0,92324,8191,37568,6,107113,534.73,21.6
12039,0,46389,2.9,45087,6.9,24.2,13.6,51.2,35.9,56.0,0.3,0.5,0.0,1.3,9.5,33.1,88.1,5.6,9.0,75.7,12.3,3478,29.1,19506,70.9,6.7,104500,16303,2.63,16843,35728,27.6,640,9200,-2.0,2593,2765,35.1,0.0,0.0,0.0,0.0,29.8,262901,383966,440290,9422,18920,89,479853,516.33,89.8
12041,0,16939,17.3,14437,5.4,21.4,16.9,47.8,90.9,5.3,0.5,0.4,0.1,1.5,5.0,87.9,84.0,2.6,3.4,81.1,8.6,1723,32.8,7307,80.5,1.7,112700,5976,2.63,18309,37039,20.1,215,1499,39.7,835,1104,0.0,0.0,0.0,0.0,0.0,0.0,0,2348,52477,3102,8145,36,102789,349.68,48.4
12043,0,12884,21.8,10576,5.6,18.8,21.5,42.2,71.0,12.3,4.6,0.4,0.0,1.7,21.1,61.7,90.3,16.3,22.6,71.3,11.3,1274,27.6,6979,81.2,5.3,106900,4165,2.79,17872,39429,19.6,92,811,-47.6,441,354,0.0,0.0,0.0,0.0,0.0,29.4,0,0,13064,1191,4894,8,47078,806.01,16.0
12045,0,15863,19.0,13332,4.1,16.2,16.3,40.2,78.1,18.7,0.4,0.3,0.0,1.8,4.3,74.9,82.9,3.2,5.3,77.7,13.6,1881,25.9,9110,77.1,11.1,131900,5347,2.50,17968,39178,19.5,295,2095,10.5,942,1232,0.0,0.0,0.0,0.0,0.0,0.0,0,0,76286,4840,18763,45,143450,564.01,28.1
12047,0,14799,11.0,13327,5.2,19.7,13.1,41.1,59.8,34.5,0.6,0.5,0.0,1.7,8.8,54.9,79.7,5.0,8.2,73.9,7.8,1390,25.5,5778,74.0,8.2,75700,4532,2.58,15794,37613,21.4,191,2566,20.4,505,816,0.0,0.0,0.0,0.0,0.0,35.5,0,0,103218,7243,7863,22,120915,513.79,28.8
12049,0,27731,2.9,26938,8.0,27.7,12.9,46.4,72.2,7.0,0.6,1.1,0.0,2.0,42.9,48.0,86.4,21.3,40.3,59.9,7.5,1467,25.8,9722,74.7,9.4,111000,7694,3.26,14668,37466,26.1,383,4208,21.5,1139,1363,0.0,0.0,0.0,0.0,22.0,0.0,0,0,400142,13878,17883,12,181336,637.78,43.5
12051,0,39140,8.1,36210,8.0,27.8,11.5,45.8,59.9,13.4,1.7,0.7,0.1,2.7,49.2,34.9,78.0,27.8,41.7,62.0,8.2,1811,28.5,14564,69.2,9.5,117300,11200,3.13,14734,37298,26.4,558,5673,9.4,2271,2489,0.0,0.0,0.0,0.0,34.3,0.0,0,212095,345685,8774,37321,22,293317,1152.75,34.0
12053,0,172778,32.1,130802,4.9,19.8,25.8,52.2,89.5,5.1,0.4,1.1,0.0,2.0,10.3,82.1,85.0,6.6,11.0,85.6,16.2,23812,30.2,84504,83.4,3.9,156400,70254,2.39,22775,42011,11.8,2923,28374,20.2,9856,13476,3.6,0.8,0.0,0.0,8.7,26.6,312518,177905,1654088,9789,166197,242,1577743,472.54,365.6
12055,0,98786,13.1,87366,5.0,18.2,32.2,51.1,81.0,9.4,0.5,1.5,0.0,2.2,17.4,70.7,85.7,11.3,17.9,78.8,14.6,13900,22.0,55386,79.9,11.3,122000,40374,2.42,19579,34946,16.9,1999,19112,-54.6,5372,7360,0.0,0.0,3.7,0.0,14.4,24.1,306138,0,1089559,11060,100789,154,951849,1016.62,97.2
12057,0,1229226,23.1,998948,6.5,23.9,11.8,51.3,71.3,16.7,0.4,3.4,0.1,3.1,24.9,53.7,80.9,15.1,25.4,85.8,28.8,98846,25.6,536092,63.3,29.1,198900,462447,2.56,27062,49536,14.2,31710,490900,-2.4,95524,114841,8.6,0.6,4.5,0.0,19.9,28.6,9444867,17752902,19110290,16335,2619799,3950,10688156,1020.21,1204.9
12059,0,19927,7.3,18564,5.7,21.5,17.2,46.8,90.5,5.8,0.8,0.4,0.1,2.0,2.2,88.9,86.6,2.3,4.5,74.1,11.1,2168,28.3,8641,80.3,5.3,87100,6768,2.71,15285,32247,19.9,301,2030,-9.1,1006,937,0.0,0.0,0.0,0.0,0.0,20.3,0,0,73133,3825,8328,16,223067,478.78,41.6
12061,0,138028,22.2,112947,4.7,18.8,27.2,51.6,84.3,9.0,0.3,1.2,0.0,1.6,11.2,77.4,84.3,10.5,14.3,86.3,26.7,16453,21.7,76346,76.8,24.2,198200,57560,2.33,31918,47341,12.6,3874,37847,-2.0,11076,15401,4.9,0.0,0.0,0.0,6.0,0.0,413041,0,1851697,13940,190526,307,1191801,502.87,274.5
12063,0,49746,6.4,46755,5.2,19.9,15.7,45.2,69.1,26.6,0.7,0.5,0.1,1.9,4.3,66.6,81.3,3.1,4.9,77.4,12.8,5459,23.5,21003,77.2,7.5,97700,16767,2.29,17177,38257,19.7,835,8982,-4.1,2392,3106,0.0,0.0,0.0,0.0,2.4,27.1,180603,70612,541943,11070,43151,58,605874,917.76,54.2
12065,0,14761,14.4,12902,5.3,18.6,16.5,47.7,60.4,36.2,0.3,0.4,0.0,1.3,3.7,58.7,88.4,3.9,6.5,79.9,14.7,1673,25.7,6632,77.2,4.4,127600,5233,2.66,19647,41359,18.7,262,1789,10.4,977,1092,0.0,0.0,0.0,0.0,0.0,0.0,0,43717,88713,6403,7035,21,151699,598.10,24.7
12067,0,8870,26.3,7022,5.5,20.1,12.2,38.2,77.4,15.9,0.4,0.1,0.0,1.4,12.1,70.6,82.1,4.3,8.8,81.3,9.0,954,26.7,3328,80.6,2.0,162200,2307,3.48,18069,46445,18.0,95,753,-11.6,255,247,0.0,0.0,0.0,0.0,0.0,0.0,0,0,66528,8292,2663,19,45757,543.41,16.3
12069,0,297052,41.1,210528,5.5,20.8,24.2,51.5,82.0,9.8,0.5,1.7,0.1,2.3,12.1,74.5,84.4,8.7,11.8,86.9,20.3,37165,27.8,144996,78.7,10.8,178400,117544,2.46,25323,46477,11.0,6287,66820,22.6,19818,26755,5.6,0.0,0.0,0.0,8.7,27.5,825472,726344,3441893,11391,436028,552,2835352,938.38,316.6
12071,0,618754,40.3,440888,5.3,19.5,23.5,50.9,83.0,8.3,0.4,1.4,0.1,2.1,18.3,71.0,81.7,15.3,21.0,86.7,24.6,68238,26.0,371099,74.8,28.7,210600,245751,2.44,29445,50014,12.0,15593,169998,18.8,49413,64852,4.2,0.0,2.3,0.0,13.6,26.5,1181824,2271601,9193114,15708,1191997,1276,4181330,784.51,788.7
12073,0,275487,15.0,239452,5.6,19.6,9.4,52.4,63.0,30.3,0.3,2.9,0.1,2.2,5.6,59.3,72.1,6.5,8.9,90.6,41.3,19107,20.0,124136,55.4,30.7,196700,109314,2.35,25803,44490,22.0,7461,90997,1.0,17590,24022,15.0,0.0,3.1,0.0,4.1,29.8,593440,791172,3533827,13451,551621,434,8438126,666.85,413.1
12075,0,40801,18.4,34450,5.6,21.1,19.4,50.8,85.5,9.4,0.4,0.6,0.1,1.9,7.5,80.8,83.9,4.4,6.5,80.3,12.2,5310,29.4,20123,76.3,5.5,112100,15814,2.51,18703,35737,21.6,738,5456,-3.0,2470,3663,0.0,0.0,0.0,0.0,0.0,22.8,130976,62754,346356,8920,32401,56,309185,1118.21,36.5
12077,0,8365,19.1,7021,5.5,21.2,10.6,39.1,77.3,17.9,1.1,0.2,0.0,1.7,6.2,73.6,80.2,1.0,5.3,74.9,15.1,578,23.4,3357,77.5,1.7,90700,2008,3.47,17003,40777,15.8,76,775,7.2,386,489,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24403,3129,3368,12,57851,835.56,10.0
12079,0,19224,2.6,18733,6.3,21.8,15.8,47.8,57.6,38.8,0.5,0.2,0.0,1.3,4.7,55.0,84.6,3.8,6.4,74.8,10.6,1669,25.1,8481,73.9,9.3,96400,6776,2.55,16346,37459,21.0,309,2819,-19.3,881,1092,0.0,0.0,0.0,0.0,0.0,0.0,0,0,124831,6578,12314,27,210290,695.95,27.6
12081,0,322833,22.3,264002,5.7,20.5,23.3,51.6,81.9,8.7,0.3,1.6,0.1,2.0,14.9,73.4,83.6,12.3,16.1,86.9,25.6,34539,23.5,172690,74.1,25.4,214000,131200,2.40,28072,47812,12.8,7468,81154,-0.4,22958,29906,3.8,0.0,2.6,0.0,7.5,27.9,2985063,1725496,3874822,12339,443809,1247,2280113,742.93,434.5
12083,0,331298,28.0,258916,5.2,19.4,25.8,52.0,81.0,12.3,0.4,1.3,0.0,2.1,10.9,74.0,83.4,7.8,11.6,84.5,17.1,43783,24.5,164050,78.9,10.0,150700,133966,2.39,22384,40339,15.3,6890,76897,5.1,20637,29443,7.5,0.0,2.4,0.0,8.2,27.6,1841509,1639464,4218810,13060,353110,481,2784063,1584.55,209.1
12085,0,146318,15.5,126731,4.2,17.6,27.3,50.5,87.3,5.4,0.6,1.1,0.1,1.6,12.2,80.3,85.8,10.4,14.0,88.6,29.4,17950,23.5,78131,79.5,28.7,254900,59203,2.39,35772,53210,10.4,5004,48466,-0.4,13107,18387,1.7,0.0,2.2,0.0,5.8,27.6,856090,741647,2470433,17790,279037,199,1272655,543.46,269.2
12086,0,2496435,10.8,2253362,6.0,21.9,14.1,51.6,73.8,18.9,0.2,1.5,0.0,2.4,65.0,15.4,85.7,51.1,71.9,77.0,26.2,65602,29.5,989435,58.1,46.6,269600,827556,2.88,22957,43605,17.2,72673,808269,-5.4,349010,403672,11.4,0.5,2.2,0.1,60.5,28.9,9347116,60760055,34530470,14074,6005856,3203,25259635,1897.72,1315.5
12087,0,73090,-8.2,79589,4.4,15.1,17.1,46.7,89.5,5.7,0.4,1.1,0.1,1.8,20.6,71.3,85.4,16.2,22.4,89.8,28.7,8046,18.0,52764,64.5,23.5,503900,29791,2.42,35516,53821,10.8,3456,25940,-19.8,10420,13973,3.4,0.0,1.6,0.0,0.0,24.7,0,0,1387603,18900,748100,271,802465,983.28,74.3
12089,0,73314,27.1,57663,5.4,21.7,16.2,50.7,89.8,6.4,0.4,0.9,0.1,1.6,3.2,87.9,85.3,2.7,4.3,86.5,21.9,9014,28.4,35009,79.4,13.9,213600,27255,2.58,29089,58712,9.3,1612,14525,13.9,4786,6273,2.7,0.0,0.0,0.0,0.0,27.5,696212,0,630924,9219,286967,251,661877,648.64,113.0
12091,0,180822,6.1,170498,6.4,22.3,13.9,49.8,81.1,9.3,0.6,2.9,0.2,3.9,6.8,77.1,79.8,6.8,8.9,90.7,26.8,31529,22.3,92407,67.3,25.9,204400,72442,2.44,28621,54242,10.6,5005,57415,-1.5,12855,18467,0.0,0.4,4.2,0.0,4.1,27.8,656730,236877,3031043,16754,491894,547,3885192,930.25,194.4
12093,0,39996,11.4,35910,6.6,24.0,17.0,46.4,77.5,8.0,1.0,0.9,0.1,1.9,23.9,65.7,87.7,12.1,22.8,71.6,11.4,3708,26.7,18509,76.7,4.4,136700,13642,2.84,19664,38339,19.7,768,6762,1.9,2287,2828,0.0,0.9,0.0,0.0,0.0,0.0,0,85257,430587,10758,46949,48,347325,768.91,52.0
12095,0,1145956,27.8,896344,6.5,23.6,9.7,50.8,63.6,20.8,0.4,4.9,0.1,3.4,26.9,46.0,78.7,19.1,32.6,86.9,30.3,69870,26.2,487839,59.9,32.9,228600,406002,2.70,25490,50138,13.4,31481,592186,3.0,90712,113155,10.9,0.0,6.1,0.1,20.9,29.9,10921814,17080688,19195634,18005,6645089,2880,10290867,903.43,1268.5
12097,0,268685,55.8,172493,6.6,26.2,11.0,51.0,71.0,11.3,0.5,2.8,0.1,4.1,45.5,40.3,81.4,19.7,44.5,84.4,18.3,16660,30.2,128170,66.5,24.2,199200,92526,2.76,20536,46328,13.3,4766,60610,26.1,20542,24646,0.0,0.6,5.4,0.0,37.6,29.0,644949,3044187,2868737,11107,890451,892,1184001,1327.45,202.4
12099,0,1320134,16.7,1131184,5.4,20.4,21.6,51.6,73.5,17.3,0.5,2.4,0.1,2.3,19.0,60.1,85.2,22.3,26.9,86.8,31.8,110723,24.7,664594,73.6,41.0,261900,523150,2.45,33610,53242,12.2,41763,436599,-2.7,130095,163433,8.9,0.5,3.1,0.0,14.4,27.8,4240652,12017516,19321650,15278,3088613,1506,10165029,1969.76,670.2
12101,0,464697,34.8,344765,5.5,21.2,20.7,51.4,88.2,4.5,0.4,2.1,0.1,2.2,11.7,80.1,83.4,9.2,13.1,86.1,20.0,53642,30.0,228928,78.8,10.8,157400,184813,2.45,24164,44228,12.3,8237,77194,18.3,29065,38812,0.0,1.0,3.3,0.0,9.1,28.3,745172,807398,4746208,10328,432390,1612,3315281,746.89,622.2
12103,0,916542,-0.5,921482,4.6,17.8,21.2,52.0,82.1,10.3,0.3,3.0,0.1,2.2,8.0,76.9,85.0,11.2,12.8,88.1,27.1,105071,23.0,503634,70.4,36.0,185700,405649,2.21,28742,45258,12.1,26506,354914,-19.5,69379,98528,4.6,0.3,3.8,0.0,5.0,29.4,8062020,12378394,14826852,16244,1925067,697,10238689,273.80,3347.5
12105,0,602095,24.4,483924,6.5,23.5,18.0,51.0,75.2,14.8,0.4,1.6,0.1,2.4,17.7,64.6,81.7,10.7,18.2,81.9,18.0,55380,25.4,281214,72.1,14.2,141900,223689,2.58,21881,43946,15.2,10995,163343,1.2,33705,45012,7.1,0.0,3.3,0.0,12.8,25.4,7178034,13241719,6420144,11195,699617,1200,3978217,1797.84,334.9
12107,0,74364,5.6,70423,6.3,22.6,18.9,50.4,77.3,16.2,0.5,0.6,0.1,1.7,9.0,72.6,87.4,4.2,8.7,78.0,12.2,9030,28.7,37337,77.8,6.6,109300,29168,2.49,18402,34645,23.3,1295,13563,6.8,3687,5259,8.5,0.0,0.0,0.0,0.0,0.0,982580,0,671648,9108,48880,36,705664,727.62,102.2
12109,0,190039,54.3,123135,5.3,23.1,15.7,51.4,89.3,5.6,0.3,2.1,0.1,1.8,5.2,85.3,81.9,6.3,8.0,92.8,38.7,19062,25.8,89830,77.1,20.0,294100,70324,2.53,36027,62663,9.1,4958,44374,17.1,15342,19871,2.3,0.5,2.7,0.0,4.9,26.1,533263,871130,2039710,11601,507634,1268,1296975,600.66,316.4
12111,0,277789,44.2,192695,5.9,22.3,19.9,51.1,71.8,19.1,0.4,1.6,0.1,2.6,16.6,61.2,83.1,15.6,19.9,83.4,17.8,28421,28.0,137029,76.0,20.2,177200,103103,2.58,23296,45196,13.7,4858,51912,24.8,19428,24858,12.8,0.0,2.4,0.0,13.9,31.7,916481,693623,3697675,14197,268322,293,1977557,571.93,485.7
12113,0,151372,28.6,117743,6.1,23.9,12.9,49.5,87.8,5.4,0.9,1.8,0.1,3.0,4.3,85.0,80.8,4.7,7.0,88.4,24.7,20737,28.1,64760,77.6,10.6,182300,54860,2.63,25384,55129,11.3,2453,20786,16.7,9774,12874,2.2,0.0,0.0,0.0,2.6,31.5,74894,148932,1107974,7499,135111,781,1072083,1011.61,149.6
12115,0,379448,16.4,325957,3.9,15.7,31.2,52.3,90.2,4.7,0.2,1.3,0.0,1.6,7.9,84.9,85.1,11.6,12.4,90.6,29.1,49766,21.6,228413,77.4,24.5,235100,169009,2.20,33045,49388,10.5,12432,121767,-24.4,33942,46390,2.1,0.2,1.5,0.0,5.3,26.2,1366676,1560297,5599478,15181,844369,708,3808932,555.87,682.6
12117,0,422718,15.8,365196,5.5,23.0,12.0,51.6,78.2,11.1,0.3,3.7,0.1,2.9,17.1,66.3,85.3,11.5,18.2,90.7,33.6,32749,25.7,181307,71.3,26.1,241000,152682,2.70,29795,58971,9.8,12632,148232,8.1,34376,46725,5.4,0.3,3.4,0.0,11.2,28.8,1634749,2852650,6872148,16831,764148,930,2038171,309.22,1367.0
12119,0,93420,75.1,53345,2.4,9.1,43.4,48.0,86.6,9.7,0.4,0.7,0.0,1.1,6.0,82.8,84.6,5.9,8.7,84.5,19.0,16493,24.0,53026,89.3,2.4,184000,38589,2.00,24180,43079,11.2,1091,14695,194.7,4310,5207,0.0,0.0,0.0,0.0,4.5,31.4,367864,0,672106,9244,79933,2420,567699,546.93,170.8
12121,0,41551,19.2,34844,6.2,22.7,18.9,49.6,82.5,11.4,0.5,0.5,0.0,1.9,8.7,77.7,83.8,5.8,6.8,79.9,10.2,4431,26.8,19164,76.0,5.2,111600,14983,2.67,18782,36352,17.3,679,8352,13.0,2488,3112,5.2,0.0,0.0,0.0,3.4,0.0,0,108657,353760,8962,31870,50,354616,688.55,60.3
12123,0,22570,17.2,19256,5.7,19.7,15.6,44.4,75.2,20.7,0.8,0.7,0.0,1.7,3.4,73.0,86.2,2.1,4.2,78.7,12.0,2357,23.3,11004,85.7,2.7,87800,7724,2.67,18649,37408,19.1,404,4935,-2.3,974,1475,0.0,0.0,0.0,0.0,0.0,0.0,595497,0,207073,9886,19967,33,212978,1043.31,21.6
12125,0,15535,15.6,13442,5.3,19.4,10.0,35.3,75.0,22.2,0.4,0.2,0.0,1.4,4.8,71.6,81.1,5.8,8.7,77.1,9.3,1749,23.8,4508,69.5,8.2,115100,3521,3.41,13657,41794,21.3,134,1728,19.6,545,722,0.0,0.0,0.0,0.0,0.0,37.1,0,0,42047,2855,10512,13,82638,243.56,63.8
12127,0,494593,11.6,443343,4.9,18.9,21.1,51.1,82.5,10.5,0.4,1.5,0.0,2.1,11.2,75.4,85.8,7.7,12.7,87.3,21.0,58480,24.7,254226,75.9,21.2,186300,200346,2.40,24768,44400,13.8,11881,129006,-1.7,34185,46499,4.1,0.0,2.7,0.0,6.8,0.0,1948646,2002931,6099931,12230,899154,715,4172980,1101.03,449.2
12129,0,30776,34.6,22863,5.7,22.5,10.8,44.8,82.0,14.5,0.6,0.6,0.1,1.8,3.3,79.5,84.0,2.0,3.6,84.5,17.3,3301,29.0,12804,83.6,3.5,143500,10540,2.52,21892,53301,12.5,402,3179,27.6,1977,2750,0.0,1.3,0.0,0.0,0.0,0.0,0,7019,167697,5544,20092,81,154346,606.42,50.8
12131,0,55043,35.6,40601,6.1,20.6,16.2,48.8,87.8,5.8,0.9,0.9,0.1,2.4,5.3,85.1,79.7,4.9,7.0,84.3,25.0,6350,27.2,45132,75.3,24.6,199800,22916,2.22,27746,47273,14.6,1683,15377,66.4,5380,7065,0.0,0.0,0.0,0.0,0.0,24.3,0,205148,705008,13387,312686,388,713657,1037.63,53.0
12133,0,24896,18.7,20973,5.8,21.2,15.4,45.5,80.4,15.0,1.3,0.5,0.1,2.1,2.9,78.5,87.0,3.3,5.6,78.7,12.8,2541,30.0,10796,80.2,4.3,103800,8753,2.60,18470,36216,19.3,372,3460,-16.3,1358,1273,0.0,0.0,0.0,0.0,0.0,40.1,0,0,177286,7747,18080,23,266016,582.80,42.7
13000,9815210,9687653,18.3,8186453,7.1,25.7,10.7,51.2,59.7,30.5,0.3,3.2,0.1,2.1,8.8,55.9,82.3,9.6,12.7,83.5,27.2,708862,27.0,4088801,67.2,20.5,161400,3468704,2.66,25134,49347,15.7,219348,3410505,-2.1,734830,901105,20.4,0.7,5.1,0.1,3.6,30.9,144280774,141962359,117516907,12326,16976235,17265,86048104,57513.49,168.4
13001,0,18236,4.7,17419,7.2,25.7,13.5,49.8,73.4,18.6,0.4,0.7,0.1,1.1,9.3,70.5,91.2,6.9,9.7,75.1,8.3,1189,23.4,8512,72.6,5.5,83600,7145,2.51,18977,36155,22.2,386,5360,14.2,1078,1627,0.0,0.0,0.0,0.0,2.7,21.5,347120,58142,179447,10022,15835,2,137882,507.08,36.0
13003,0,8375,10.1,7609,8.5,29.0,10.6,49.4,62.2,17.3,0.6,0.3,0.3,1.6,24.3,57.0,88.5,11.3,17.9,66.7,8.0,461,22.5,3522,72.0,6.5,54900,2758,3.02,15456,33834,28.0,92,1278,0.8,456,582,0.0,0.0,0.0,0.0,0.0,27.5,0,0,35656,4367,937,0,68247,339.38,24.7
13005,0,11096,9.8,10103,7.4,25.5,13.3,50.5,78.6,15.4,0.2,0.3,0.1,1.3,7.1,76.0,82.4,4.9,6.0,72.6,7.4,578,23.8,4801,66.4,5.3,71300,3873,2.70,17110,31429,16.5,222,2704,-3.4,576,716,0.0,0.0,0.0,0.0,0.0,26.3,165420,120704,68612,6495,5947,0,85266,258.58,42.9
13007,0,3451,-15.3,4074,6.4,23.2,15.4,51.5,48.5,46.7,0.3,0.7,0.1,1.2,4.2,47.6,95.7,0.0,0.3,75.1,12.2,190,27.2,1652,66.1,6.9,66400,1342,2.73,16379,27462,30.0,30,251,17.3,164,133,0.0,0.0,0.0,0.0,0.0,30.1,0,0,5320,1421,0,0,29899,341.94,10.1
13009,0,45720,2.3,44700,6.1,20.5,12.0,50.4,54.9,41.5,0.2,1.3,0.0,1.2,2.0,54.0,79.8,2.7,4.4,78.0,18.4,3487,19.2,20159,60.6,15.6,112500,15902,2.56,17488,37237,25.2,816,13341,-12.6,2742,4071,0.0,0.0,1.6,0.0,1.0,26.6,0,0,524150,11267,57925,61,310853,257.84,177.3
13011,0,18395,27.5,14422,6.2,25.2,12.5,49.5,91.7,2.3,0.3,0.9,0.0,1.4,5.7,89.8,89.9,3.2,5.2,73.0,10.5,1311,26.9,7595,75.9,4.8,146800,6463,2.76,19497,40455,15.9,286,3489,14.6,1291,0,0.0,0.0,0.0,0.0,0.0,0.0,0,23263,233863,14223,44269,42,70877,232.09,79.3
